timestamp_s,cte_px,for_spd,turn_spd,delta_turn_spd,line_detected
27.556,-122.4,0.1324,0.3608,4.8609,1
27.589,-122.4,0.1324,0.4732,6.7438,1
27.62,-118.88,0.1357,0.2218,15.0847,1
27.652,-116.93,0.1376,0.3235,6.1037,1
27.685,-116.93,0.1376,0.4667,8.5906,1
27.717,-112.68,0.142,0.1358,19.8509,1
27.748,-110.35,0.1445,0.2712,8.12,1
27.797,-110.35,0.1445,0.4581,11.2185,1
27.828,-105.24,0.1502,0.0164,26.5071,1
27.86,-102.51,0.1534,0.2002,11.0291,1
27.892,-102.51,0.1534,0.4468,14.7969,1
27.924,-96.73,0.1607,-0.1203,34.0225,1
27.956,-93.64,0.1649,0.1113,13.8938,1
27.988,-87.2,0.1741,-0.3053,24.9987,1
28.02,-83.68,0.1795,-0.0175,17.2729,1
28.052,-83.68,0.1795,0.4129,25.8202,1
28.085,-76.76,0.191,-0.5332,56.7645,1
28.117,-73.24,0.1973,-0.131,24.1294,1
28.164,-73.24,0.1973,0.3887,31.1848,1
28.197,-65.85,0.2116,-0.8407,73.7639,1
28.228,-60.93,0.222,-0.5529,17.2647,1
28.26,-57.6,0.2294,-0.3224,13.835,1
28.292,-57.6,0.2294,0.3424,39.8838,1
28.325,-50.4,0.2465,-1.2808,97.3932,1
28.356,-46.07,0.2574,-0.7788,30.1211,1
28.388,-46.07,0.2574,0.2978,64.5988,1
28.42,-38.62,0.277,-1.8229,127.2454,1
28.452,-35.7,0.2849,-0.6548,70.0878,1
28.484,-35.7,0.2849,0.248,54.1688,1
28.516,-29.01,0.3027,-2.0539,138.112,1
28.564,-25.73,0.3112,-1.0191,62.0834,1
28.596,-25.73,0.3112,0.1901,72.5552,1
28.628,-20.47,0.3239,-1.9257,126.9493,1
28.66,-18.04,0.3292,-0.8789,62.811,1
28.692,-18.04,0.3292,0.1385,61.0398,1
28.724,-13.68,0.3376,-1.7909,115.7624,1
28.756,-11.53,0.341,-0.8798,54.665,1
28.788,-11.53,0.341,0.0907,58.2291,1
28.82,-7.55,0.3461,-1.7859,112.5931,1
28.853,-6.07,0.3474,-0.6458,68.4073,1
28.917,-6.07,0.3474,0.0483,41.6459,1
28.964,-3.37,0.3492,-1.2577,78.3607,1
28.996,-2.61,0.3495,-0.3409,55.004,1
29.028,-2.2,0.3497,-0.1801,9.6506,1
29.061,-2.2,0.3497,0.0176,11.862,1
29.092,-2.5,0.3496,0.1651,8.847,1
29.124,-3.42,0.3492,0.4627,17.8586,1
29.157,-3.42,0.3492,0.0273,26.1251,1
29.188,-6.72,0.3469,1.6241,95.8111,1
29.22,-9.0,0.3445,1.1386,29.1324,1
29.252,-9.0,0.3445,0.0712,64.0406,1
29.284,NaN,0.3445,0.0712,0.0,0
29.316,NaN,0.3445,0.0712,0.0,0
29.364,NaN,0.3445,0.0712,0.0,0
29.396,NaN,0.3445,0.0712,0.0,0
29.429,NaN,0.3445,0.0712,0.0,0
29.46,NaN,0.3445,0.0712,0.0,0
29.492,NaN,0.3445,0.0712,0.0,0
29.524,NaN,0.3445,0.0712,0.0,0
29.556,-49.29,0.2492,14.7157,878.6668,1
29.588,-49.29,0.2492,0.3113,864.2624,1
29.62,-61.92,0.2199,3.0728,165.688,1
29.652,-67.31,0.2087,1.3424,103.8212,1
29.685,-67.31,0.2087,0.3728,58.1809,1
29.716,-79.9,0.1857,2.3185,116.747,1
29.748,-87.13,0.1742,1.3371,58.8848,1
29.796,-102.26,0.1537,2.0346,41.8512,1
29.828,-109.75,0.1451,1.1129,55.307,1
29.86,-109.75,0.1451,0.4573,39.3316,1
29.893,-122.64,0.1321,1.442,59.0827,1
29.925,-128.32,0.1271,0.8531,35.3373,1
29.956,-128.32,0.1271,0.4797,22.4034,1
29.988,-135.67,0.121,0.9299,27.01,1
30.02,-138.05,0.1192,0.6243,18.3324,1
30.052,-138.05,0.1192,0.4893,8.0998,1
30.084,-142.25,0.1161,0.7204,13.8621,1
30.116,-144.02,0.1148,0.5871,7.9945,1
30.165,-145.59,0.1137,0.5765,0.6359,1
30.196,-145.59,0.1137,0.496,4.8315,1
30.228,-148.21,0.1119,0.6285,7.9526,1
30.261,-149.29,0.1112,0.5517,4.6079,1
30.292,-149.29,0.1112,0.499,3.1617,1
30.324,-151.03,0.11,0.5836,5.0707,1
30.356,-151.76,0.1095,0.5355,2.8823,1
30.388,-151.76,0.1095,0.501,2.0708,1
30.42,-152.98,0.1087,0.5591,3.4883,1
30.452,NaN,0.1087,0.5591,0.0,0
30.484,NaN,0.1087,0.5591,0.0,0
30.516,NaN,0.1087,0.5591,0.0,0
30.596,NaN,0.1087,0.5591,0.0,0
30.628,NaN,0.1087,0.5591,0.0,0
30.66,NaN,0.1087,0.5591,0.0,0
30.692,NaN,0.1087,0.5591,0.0,0
30.724,NaN,0.1087,0.5591,0.0,0
30.756,NaN,0.1087,0.5591,0.0,0
30.789,NaN,0.1087,0.5591,0.0,0
30.82,NaN,0.1087,0.5591,0.0,0
30.852,NaN,0.1087,0.5591,0.0,0
30.885,NaN,0.1087,0.5591,0.0,0
30.916,NaN,0.1087,0.5591,0.0,0
30.949,NaN,0.1087,0.5591,0.0,0
30.996,NaN,0.1087,0.5591,0.0,0
31.028,NaN,0.1087,0.5591,0.0,0
31.06,NaN,0.1087,0.5591,0.0,0
31.092,NaN,0.1087,0.5591,0.0,0
31.124,NaN,0.1087,0.5591,0.0,0
31.156,NaN,0.1087,0.5591,0.0,0
31.188,NaN,0.1087,0.5591,0.0,0
31.22,NaN,0.1087,0.5591,0.0,0
31.252,NaN,0.1087,0.5591,0.0,0
31.285,NaN,0.1087,0.5591,0.0,0
31.316,NaN,0.1087,0.5591,0.0,0
31.364,NaN,0.1087,0.5591,0.0,0
31.396,NaN,0.1087,0.5591,0.0,0
31.428,NaN,0.1087,0.5591,0.0,0
31.46,NaN,0.1087,0.5591,0.0,0
31.492,NaN,0.1087,0.5591,0.0,0
31.524,NaN,0.1087,0.5591,0.0,0
31.556,NaN,0.1087,0.5591,0.0,0
31.588,NaN,0.1087,0.5591,0.0,0
31.62,NaN,0.1087,0.5591,0.0,0
31.653,NaN,0.1087,0.5591,0.0,0
31.685,NaN,0.1087,0.5591,0.0,0
31.716,NaN,0.1087,0.5591,0.0,0
31.748,NaN,0.1087,0.5591,0.0,0
31.796,NaN,0.1087,0.5591,0.0,0
31.828,NaN,0.1087,0.5591,0.0,0
31.86,NaN,0.1087,0.5591,0.0,0
31.893,NaN,0.1087,0.5591,0.0,0
31.924,NaN,0.1087,0.5591,0.0,0
31.956,NaN,0.1087,0.5591,0.0,0
31.988,NaN,0.1087,0.5591,0.0,0
32.02,-155.24,0.1073,0.6067,2.856,1
32.052,-155.24,0.1073,0.5037,6.1841,1
32.084,-153.89,0.1082,0.4416,3.7278,1
32.116,-153.26,0.1086,0.4729,1.8819,1
32.148,-153.26,0.1086,0.5022,1.7555,1
32.196,-151.84,0.1095,0.4352,4.0173,1
32.228,-151.03,0.11,0.4622,1.6208,1
32.26,-151.03,0.11,0.5004,2.2925,1
32.324,-149.56,0.111,0.4287,4.3043,1
32.356,-148.65,0.1116,0.4543,1.5343,1
32.388,-148.65,0.1116,0.4985,2.6552,1
32.42,-146.12,0.1133,0.3714,7.6259,1
32.452,-144.55,0.1144,0.4153,2.6346,1
32.485,-144.55,0.1144,0.4951,4.7865,1
32.516,-140.64,0.1172,0.2863,12.531,1
32.564,-138.86,0.1186,0.3928,6.3942,1
32.596,-138.86,0.1186,0.4901,5.8341,1
32.628,-134.88,0.1217,0.2612,13.7299,1
32.66,-133.01,0.1232,0.3748,6.812,1
32.692,-133.01,0.1232,0.4845,6.5831,1
32.724,-128.88,0.1266,0.2281,15.3823,1
32.756,-126.87,0.1283,0.3502,7.3229,1
32.788,-126.87,0.1283,0.4782,7.6792,1
32.82,-122.81,0.132,0.2042,16.4399,1
32.852,-120.71,0.1339,0.3257,7.2902,1
32.884,-120.71,0.1339,0.4712,8.7346,1
32.917,-116.35,0.1382,0.1499,19.2813,1
32.964,-114.23,0.1403,0.3026,9.1655,1
32.996,-114.23,0.1403,0.4633,9.6391,1
33.028,-109.98,0.1449,0.1186,20.6835,1
33.06,-107.75,0.1473,0.2681,8.9751,1
33.092,-107.75,0.1473,0.4545,11.1829,1
33.124,-100.99,0.1553,-0.1616,36.965,1
33.156,-100.99,0.1553,0.4444,36.359,1
33.188,-96.29,0.1613,-0.0248,28.1561,1
33.22,-93.84,0.1646,0.1783,12.1871,1
33.252,-93.84,0.1646,0.4325,15.2532,1
33.285,-88.88,0.1716,-0.1264,33.536,1
33.316,-86.37,0.1754,0.1223,14.9247,1
33.348,-86.37,0.1754,0.4184,17.7654,1
33.396,-81.38,0.1832,-0.2201,38.3111,1
33.428,-78.91,0.1873,0.0702,17.4173,1
33.46,-78.91,0.1873,0.4024,19.9336,1
33.492,-73.93,0.1961,-0.3256,43.6796,1
33.524,-71.29,0.201,-0.0239,18.1004,1
33.556,-71.29,0.201,0.3837,24.4555,1
33.588,-66.17,0.211,-0.4821,51.9448,1
33.62,-63.64,0.2162,-0.0894,23.5594,1
33.652,-63.64,0.2162,0.362,27.0825,1
33.684,-58.53,0.2273,-0.6404,60.1437,1
33.716,-55.77,0.2336,-0.2378,24.1596,1
33.749,-55.77,0.2336,0.336,34.4244,1
33.796,-47.36,0.2541,-1.6546,119.4355,1
33.828,NaN,0.2541,-1.6546,0.0,0
33.86,NaN,0.2541,-1.6546,0.0,0
33.892,NaN,0.2541,-1.6546,0.0,0
33.924,NaN,0.2541,-1.6546,0.0,0
33.956,NaN,0.2541,-1.6546,0.0,0
34.02,NaN,0.2541,-1.6546,0.0,0
34.052,NaN,0.2541,-1.6546,0.0,0
34.084,NaN,0.2541,-1.6546,0.0,0
34.116,NaN,0.2541,-1.6546,0.0,0
34.164,NaN,0.2541,-1.6546,0.0,0
34.196,NaN,0.2541,-1.6546,0.0,0
34.228,NaN,0.2541,-1.6546,0.0,0
34.26,NaN,0.2541,-1.6546,0.0,0
34.292,NaN,0.2541,-1.6546,0.0,0
34.325,NaN,0.2541,-1.6546,0.0,0
34.356,NaN,0.2541,-1.6546,0.0,0
34.389,-32.63,0.2931,-4.0923,146.2617,1
34.42,-34.2,0.2889,0.763,291.3209,1
34.452,-34.2,0.2889,0.24,31.3823,1
34.484,-38.96,0.2761,1.7522,90.735,1
34.516,-42.22,0.2674,1.2236,31.7199,1
34.564,-42.22,0.2674,0.2805,56.5846,1
34.596,-50.65,0.2459,2.4921,132.6974,1
34.628,-55.96,0.2332,1.5294,57.7628,1
34.66,-55.96,0.2332,0.3366,71.5664,1
34.692,-68.35,0.2066,2.7193,142.9628,1
34.724,-75.05,0.1941,1.4456,76.4218,1
34.756,-75.05,0.1941,0.3932,63.145,1
34.788,-87.64,0.1734,2.0831,101.3942,1
34.82,-93.68,0.1648,1.1086,58.4745,1
34.853,-103.81,0.1519,1.4426,20.0415,1
34.885,-108.31,0.1467,0.8488,35.6253,1
34.916,-108.31,0.1467,0.4553,23.61,1
34.964,-115.25,0.1393,1.0198,33.8695,1
34.996,-117.91,0.1366,0.6664,21.2025,1
35.028,-117.91,0.1366,0.4679,11.9131,1
35.06,-120.85,0.1338,0.6819,12.8416,1
35.093,-121.78,0.1329,0.5374,8.674,1
35.124,-121.78,0.1329,0.4725,3.8922,1
35.156,-123.49,0.1313,0.5917,7.1542,1
35.188,-124.29,0.1306,0.5286,3.79,1
35.22,-124.29,0.1306,0.4753,3.1936,1
35.252,-125.64,0.1294,0.5667,5.4836,1
35.284,-126.25,0.1289,0.5172,2.973,1
35.316,-126.25,0.1289,0.4775,2.381,1
35.364,-126.98,0.1282,0.5258,2.9005,1
35.396,-127.24,0.128,0.4952,1.835,1
35.428,-127.24,0.128,0.4786,1.0012,1
35.46,-127.32,0.1279,0.4834,0.2904,1
35.492,-127.23,0.128,0.4729,0.6288,1
35.525,-127.23,0.128,0.4785,0.3375,1
35.556,-126.52,0.1286,0.4319,2.7964,1
35.588,-126.03,0.1291,0.4452,0.7964,1
35.62,-126.03,0.1291,0.4772,1.922,1
35.685,-123.67,0.1312,0.3185,9.5264,1
35.765,-123.67,0.1312,0.4746,9.3702,1
35.796,-121.45,0.1332,0.3196,9.3,1
35.828,-120.29,0.1343,0.3899,4.2135,1
35.86,-120.29,0.1343,0.4708,4.8532,1
35.892,-117.41,0.1371,0.2589,12.7122,1
35.923,-115.53,0.139,0.3248,3.9522,1
35.957,-115.53,0.139,0.4649,8.4114,1
35.988,-112.14,0.1425,0.1971,16.0682,1
36.02,-110.21,0.1446,0.3018,6.282,1
36.052,-108.13,0.1469,0.2824,1.1662,1
36.085,-108.13,0.1469,0.4551,10.3602,1
36.116,-104.74,0.1508,0.1555,17.975,1
36.164,-102.28,0.1537,0.2229,4.0471,1
36.197,-99.88,0.1567,0.2167,0.3732,1
36.229,-99.88,0.1567,0.4427,13.557,1
36.26,NaN,0.1567,0.4427,0.0,0
36.292,NaN,0.1567,0.4427,0.0,0
36.324,NaN,0.1567,0.4427,0.0,0
36.357,NaN,0.1567,0.4427,0.0,0
36.388,NaN,0.1567,0.4427,0.0,0
36.421,NaN,0.1567,0.4427,0.0,0
36.453,NaN,0.1567,0.4427,0.0,0
36.485,NaN,0.1567,0.4427,0.0,0
36.516,NaN,0.1567,0.4427,0.0,0
36.564,NaN,0.1567,0.4427,0.0,0
36.596,NaN,0.1567,0.4427,0.0,0
36.629,-52.45,0.2415,-6.8137,435.3813,1
36.66,-47.66,0.2533,-0.8433,358.224,1
36.692,-47.66,0.2533,0.3046,68.872,1
36.724,-36.7,0.2822,-2.8255,187.8071,1
36.756,-30.73,0.2982,-1.7478,64.664,1
36.788,-30.73,0.2982,0.2205,118.096,1
36.82,-18.18,0.3289,-4.718,296.3094,1
36.852,-11.76,0.3407,-2.7319,119.1652,1
36.885,-11.76,0.3407,0.0924,169.4624,1
36.917,-0.42,0.35,-5.3417,326.046,1
36.964,NaN,0.35,-5.3417,0.0,0
36.996,NaN,0.35,-5.3417,0.0,0
37.028,NaN,0.35,-5.3417,0.0,0
37.06,NaN,0.35,-5.3417,0.0,0
37.092,NaN,0.35,-5.3417,0.0,0
37.124,20.87,0.323,-9.8487,270.4216,1
37.156,23.14,0.3176,-1.086,525.7622,1
37.188,23.14,0.3176,-0.1734,54.7572,1
37.22,29.02,0.3027,-2.4288,135.3251,1
37.252,31.51,0.2961,-1.0991,79.7818,1
37.284,33.76,0.2901,-0.9945,6.2764,1
37.316,33.76,0.2901,-0.2375,45.4173,1
37.396,39.5,0.2746,-2.0625,109.4965,1
37.46,39.5,0.2746,-0.2674,107.7015,1
37.492,42.39,0.267,-1.1108,50.5999,1
37.524,43.4,0.2643,-0.5669,32.633,1
37.556,43.99,0.2628,-0.4488,7.0842,1
37.588,43.99,0.2628,-0.2886,9.612,1
37.62,43.96,0.2629,-0.2796,0.5418,1
37.653,43.37,0.2644,-0.1251,9.2689,1
37.684,43.37,0.2644,-0.2858,9.6412,1
37.716,40.72,0.2714,0.4711,45.413,1
37.764,38.58,0.2771,0.3687,6.1448,1
37.796,38.58,0.2771,-0.2629,37.8922,1
37.828,33.23,0.2915,1.4605,103.3996,1
37.86,29.6,0.3012,1.0337,25.608,1
37.892,29.6,0.3012,-0.2138,74.849,1
37.924,20.82,0.3231,3.2031,205.0151,1
37.956,15.96,0.3334,1.9275,76.536,1
37.988,15.96,0.3334,-0.1236,123.0671,1
38.02,5.41,0.348,4.7873,294.6577,1
38.052,-0.21,0.35,2.691,125.7783,1
38.085,-0.21,0.35,0.0017,161.3596,1
38.116,-8.92,0.3446,4.205,252.198,1
38.164,-13.21,0.3384,2.0658,128.3526,1
38.196,-19.8,0.3254,3.001,56.1137,1
38.228,-19.8,0.3254,0.1508,171.012,1
38.26,-22.8,0.3184,1.3914,74.4324,1
38.292,-22.8,0.3184,0.1712,73.2122,1
38.324,-24.01,0.3155,0.6524,28.8751,1
38.357,-23.6,0.3165,0.0172,38.1118,1
38.388,-23.6,0.3165,0.1764,9.5509,1
38.42,-21.58,0.3213,-0.6406,49.0171,1
38.452,-20.22,0.3245,-0.4018,14.325,1
38.484,-20.22,0.3245,0.1537,33.3331,1
38.516,-15.83,0.3337,-1.7414,113.7097,1
38.548,-13.09,0.3386,-1.113,37.7031,1
38.596,-13.09,0.3386,0.1024,72.927,1
38.628,-6.34,0.3472,-3.0692,190.2961,1
38.66,-2.59,0.3495,-1.7629,78.3772,1
38.692,2.33,0.3496,-2.3786,36.9449,1
38.724,2.33,0.3496,-0.0186,141.6006,1
38.756,11.1,0.3417,-4.2125,251.6302,1
38.788,15.35,0.3346,-2.0237,131.3265,1
38.821,15.35,0.3346,-0.1191,114.274,1
38.853,23.69,0.3163,-3.6485,211.7622,1
38.884,27.05,0.3078,-1.4816,130.0142,1
38.916,27.05,0.3078,-0.1984,76.9933,1
38.948,31.87,0.2952,-1.9425,104.6501,1
38.996,33.49,0.2908,-0.7807,69.711,1
39.028,34.48,0.2881,-0.5687,12.7216,1
39.06,34.48,0.2881,-0.2415,19.6301,1
39.092,34.89,0.287,-0.3768,8.1193,1
39.157,34.45,0.2882,-0.0985,16.7016,1
39.188,33.57,0.2906,0.0522,9.0374,1
39.22,33.57,0.2906,-0.2365,17.3212,1
39.252,30.58,0.2986,0.7967,61.9952,1
39.284,28.7,0.3036,0.4619,20.0894,1
39.316,26.12,0.3102,0.7589,17.82,1
39.364,26.12,0.3102,-0.1926,57.0877,1
39.396,19.72,0.3256,2.3861,154.7209,1
39.428,15.97,0.3334,1.4726,54.8096,1
39.46,15.97,0.3334,-0.1237,95.7786,1
39.492,7.44,0.3462,3.8151,236.3261,1
39.525,2.97,0.3494,2.0995,102.9351,1
39.556,2.97,0.3494,-0.0237,127.3936,1
39.588,-6.49,0.3471,4.5718,275.7339,1
39.62,-10.22,0.3429,1.8245,164.84,1
39.652,-10.22,0.3429,0.0807,104.6298,1
39.684,-18.46,0.3283,3.7907,222.6001,1
39.716,-21.18,0.3223,1.285,150.3425,1
39.748,-21.18,0.3223,0.1602,67.4836,1
39.797,-24.84,0.3135,1.6353,88.5054,1
39.828,-26.14,0.3102,0.6885,56.8103,1
39.861,-26.14,0.3102,0.1927,29.7484,1
39.893,-26.27,0.3098,0.2437,3.0631,1
39.924,-25.56,0.3116,-0.0817,19.5275,1
39.956,-22.57,0.319,-0.9958,54.8455,1
39.988,-20.32,0.3242,-0.7576,14.2917,1
40.02,-17.53,0.3303,-1.0355,16.6709,1
40.052,-17.53,0.3303,0.1349,70.2208,1
40.084,-11.04,0.3418,-2.7913,175.574,1
40.116,-6.68,0.3469,-1.9722,49.1507,1
40.148,-0.87,0.3499,-2.7638,47.4957,1
40.196,-0.87,0.3499,0.007,166.2447,1
40.228,NaN,0.3499,0.007,0.0,0
40.26,NaN,0.3499,0.007,0.0,0
40.292,NaN,0.3499,0.007,0.0,0
40.324,NaN,0.3499,0.007,0.0,0
40.357,NaN,0.3499,0.007,0.0,0
40.388,NaN,0.3499,0.007,0.0,0
40.42,29.53,0.3014,-13.4375,806.6714,1
40.452,34.83,0.2872,-2.0398,683.863,1
40.484,37.95,0.2788,-1.2405,47.9573,1
40.516,37.95,0.2788,-0.2597,58.8497,1
40.549,41.38,0.2696,-1.2874,61.6594,1
40.596,42.69,0.2662,-0.6499,38.247,1
40.628,42.69,0.2662,-0.2827,22.0344,1
40.66,43.62,0.2637,-0.543,15.6197,1
40.692,43.5,0.2641,-0.254,17.3402,1
40.725,43.5,0.2641,-0.2864,1.9441,1
40.757,42.56,0.2665,-0.0217,15.8802,1
40.82,41.63,0.269,-0.0179,0.2284,1
40.852,41.63,0.269,-0.2777,15.5885,1
40.884,38.73,0.2767,0.5831,51.6507,1
40.917,36.61,0.2824,0.3971,11.1618,1
40.964,36.61,0.2824,-0.2528,38.9923,1
40.996,31.36,0.2965,1.4977,105.0265,1
41.028,28.05,0.3052,0.97,31.6609,1
41.06,24.22,0.315,1.263,17.5798,1
41.092,24.22,0.315,-0.1805,86.6057,1
41.124,15.5,0.3343,3.4922,220.3583,1
41.156,11.45,0.3412,1.7216,106.2322,1
41.188,11.45,0.3412,-0.0901,108.702,1
41.22,2.54,0.3495,4.1631,255.1888,1
41.252,-2.3,0.3496,2.3401,109.3782,1
41.285,-2.3,0.3496,0.0184,139.3054,1
41.316,-9.15,0.3443,3.313,197.6796,1
41.364,-13.29,0.3383,1.9947,79.1019,1
41.397,-13.29,0.3383,0.1039,113.4463,1
41.428,-17.06,0.3312,1.7899,101.1608,1
41.46,-18.22,0.3289,0.6331,69.4069,1
41.492,-19.05,0.3271,0.4984,8.0833,1
41.524,-19.05,0.3271,0.1456,21.1661,1
41.556,-18.77,0.3277,0.0242,7.2847,1
41.588,-17.78,0.3298,-0.2801,18.2615,1
41.62,-15.03,0.3352,-1.0765,47.7814,1
41.652,-15.03,0.3352,0.1168,71.598,1
41.685,-10.08,0.3431,-2.1541,136.2516,1
41.716,-10.08,0.3431,0.0796,134.018,1
41.764,-2.21,0.3497,-3.6983,226.6731,1
41.796,1.67,0.3498,-1.8727,109.538,1
41.828,1.67,0.3498,-0.0133,111.5598,1
41.86,11.3,0.3414,-4.6204,276.4233,1
41.892,16.5,0.3324,-2.4431,130.637,1
41.924,16.5,0.3324,-0.1275,138.9391,1
41.956,NaN,0.3324,-0.1275,0.0,0
41.988,NaN,0.3324,-0.1275,0.0,0
42.02,NaN,0.3324,-0.1275,0.0,0
42.052,NaN,0.3324,-0.1275,0.0,0
42.085,NaN,0.3324,-0.1275,0.0,0
42.116,NaN,0.3324,-0.1275,0.0,0
42.148,NaN,0.3324,-0.1275,0.0,0
42.196,NaN,0.3324,-0.1275,0.0,0
42.228,NaN,0.3324,-0.1275,0.0,0
42.26,NaN,0.3324,-0.1275,0.0,0
42.292,NaN,0.3324,-0.1275,0.0,0
42.324,NaN,0.3324,-0.1275,0.0,0
42.356,NaN,0.3324,-0.1275,0.0,0
42.388,35.24,0.2861,-7.3306,432.1904,1
42.42,34.69,0.2876,-0.0661,435.8732,1
42.452,34.69,0.2876,-0.2426,10.5914,1
42.516,29.59,0.3012,1.5197,105.7368,1
42.564,25.53,0.3117,1.3047,12.8967,1
42.597,25.53,0.3117,-0.1888,89.6131,1
42.628,14.07,0.3369,4.6375,289.577,1
42.66,6.54,0.347,3.4108,73.6016,1
42.692,-2.25,0.3496,4.2191,48.4993,1
42.724,-2.25,0.3496,0.018,252.0637,1
42.757,-22.52,0.3191,9.244,553.5576,1
42.788,-33.55,0.2906,4.2637,298.8151,1
42.82,-44.56,0.2613,3.579,41.0809,1
42.852,-44.56,0.2613,0.2912,197.2717,1
42.885,-66.56,0.2102,5.1367,290.7296,1
42.916,-76.96,0.1907,2.0325,186.2513,1
42.964,-86.44,0.1752,1.6599,22.3536,1
42.996,-86.44,0.1752,0.4186,74.4827,1
43.028,-103.33,0.1524,2.2179,107.9613,1
43.06,-111.24,0.1435,1.1377,64.815,1
43.092,-111.24,0.1435,0.4594,40.6981,1
43.124,-123.75,0.1311,1.3965,56.2286,1
43.156,-128.17,0.1272,0.7689,37.6565,1
43.188,-132.39,0.1237,0.7436,1.5147,1
43.22,-132.39,0.1237,0.4839,15.5865,1
43.252,-139.55,0.1181,0.9004,24.9942,1
43.284,-142.64,0.1158,0.659,14.4891,1
43.316,-142.64,0.1158,0.4935,9.9299,1
43.364,-147.44,0.1124,0.7425,14.941,1
43.396,-149.28,0.1112,0.5888,9.2208,1
43.428,NaN,0.1112,0.5888,0.0,0
43.46,NaN,0.1112,0.5888,0.0,0
43.492,NaN,0.1112,0.5888,0.0,0
43.524,NaN,0.1112,0.5888,0.0,0
43.556,NaN,0.1112,0.5888,0.0,0
43.588,NaN,0.1112,0.5888,0.0,0
43.621,NaN,0.1112,0.5888,0.0,0
43.653,NaN,0.1112,0.5888,0.0,0
43.684,NaN,0.1112,0.5888,0.0,0
43.716,NaN,0.1112,0.5888,0.0,0
43.764,NaN,0.1112,0.5888,0.0,0
43.796,NaN,0.1112,0.5888,0.0,0
43.828,NaN,0.1112,0.5888,0.0,0
43.861,NaN,0.1112,0.5888,0.0,0
43.892,NaN,0.1112,0.5888,0.0,0
43.925,NaN,0.1112,0.5888,0.0,0
43.956,NaN,0.1112,0.5888,0.0,0
43.988,NaN,0.1112,0.5888,0.0,0
44.02,NaN,0.1112,0.5888,0.0,0
44.052,NaN,0.1112,0.5888,0.0,0
44.084,NaN,0.1112,0.5888,0.0,0
44.116,NaN,0.1112,0.5888,0.0,0
44.196,NaN,0.1112,0.5888,0.0,0
44.261,NaN,0.1112,0.5888,0.0,0
44.292,NaN,0.1112,0.5888,0.0,0
44.325,NaN,0.1112,0.5888,0.0,0
44.356,NaN,0.1112,0.5888,0.0,0
44.389,NaN,0.1112,0.5888,0.0,0
44.42,NaN,0.1112,0.5888,0.0,0
44.452,NaN,0.1112,0.5888,0.0,0
44.484,NaN,0.1112,0.5888,0.0,0
44.516,NaN,0.1112,0.5888,0.0,0
44.564,NaN,0.1112,0.5888,0.0,0
44.597,NaN,0.1112,0.5888,0.0,0
44.628,NaN,0.1112,0.5888,0.0,0
44.66,NaN,0.1112,0.5888,0.0,0
44.693,NaN,0.1112,0.5888,0.0,0
44.725,NaN,0.1112,0.5888,0.0,0
44.757,NaN,0.1112,0.5888,0.0,0
44.788,NaN,0.1112,0.5888,0.0,0
44.82,NaN,0.1112,0.5888,0.0,0
44.852,NaN,0.1112,0.5888,0.0,0
44.884,NaN,0.1112,0.5888,0.0,0
44.916,NaN,0.1112,0.5888,0.0,0
44.964,NaN,0.1112,0.5888,0.0,0
44.996,NaN,0.1112,0.5888,0.0,0
45.028,NaN,0.1112,0.5888,0.0,0
45.06,NaN,0.1112,0.5888,0.0,0
45.092,NaN,0.1112,0.5888,0.0,0
45.124,NaN,0.1112,0.5888,0.0,0
45.156,NaN,0.1112,0.5888,0.0,0
45.188,NaN,0.1112,0.5888,0.0,0
45.22,NaN,0.1112,0.5888,0.0,0
45.253,NaN,0.1112,0.5888,0.0,0
45.284,NaN,0.1112,0.5888,0.0,0
45.316,NaN,0.1112,0.5888,0.0,0
45.364,NaN,0.1112,0.5888,0.0,0
45.396,NaN,0.1112,0.5888,0.0,0
45.428,NaN,0.1112,0.5888,0.0,0
45.46,NaN,0.1112,0.5888,0.0,0
45.492,NaN,0.1112,0.5888,0.0,0
45.525,NaN,0.1112,0.5888,0.0,0
45.556,NaN,0.1112,0.5888,0.0,0
45.588,NaN,0.1112,0.5888,0.0,0
45.62,NaN,0.1112,0.5888,0.0,0
45.653,NaN,0.1112,0.5888,0.0,0
45.684,NaN,0.1112,0.5888,0.0,0
45.716,NaN,0.1112,0.5888,0.0,0
45.764,NaN,0.1112,0.5888,0.0,0
45.796,NaN,0.1112,0.5888,0.0,0
45.828,NaN,0.1112,0.5888,0.0,0
45.86,NaN,0.1112,0.5888,0.0,0
45.893,NaN,0.1112,0.5888,0.0,0
45.956,NaN,0.1112,0.5888,0.0,0
45.988,NaN,0.1112,0.5888,0.0,0
46.02,NaN,0.1112,0.5888,0.0,0
46.053,NaN,0.1112,0.5888,0.0,0
46.084,NaN,0.1112,0.5888,0.0,0
46.116,NaN,0.1112,0.5888,0.0,0
46.164,NaN,0.1112,0.5888,0.0,0
46.196,NaN,0.1112,0.5888,0.0,0
46.228,NaN,0.1112,0.5888,0.0,0
46.26,NaN,0.1112,0.5888,0.0,0
46.293,-153.17,0.1086,0.6861,5.8381,1
46.325,-150.77,0.1102,0.3877,17.9051,1
46.356,-150.77,0.1102,0.5002,6.753,1
46.388,-146.48,0.1131,0.2876,12.7581,1
46.42,-144.39,0.1145,0.3892,6.0945,1
46.452,-144.39,0.1145,0.495,6.3486,1
